id;name;genre;artists;album;popularity;duration_ms;explicit
5df9bip7sxtpGd8oeolZ0n;Comedy!;comedy;Autumn!;Solitary;38;138082;VERDADERO
0lZZJRk6QfUmYMGQsIKnoU;No Supervision;comedy;John Mulaney;The Comeback Kid;36;98973;FALSO
5EcUvUZ7wioHI6KEb4Q6YS;Comedy;comedy;Infinity Song;Metamorphosis Complete;34;234563;FALSO
59RRHj742gdh6ihkklOCWz;No M&Ms.;comedy;Nate Bargatze;Full Time Magic;42;72014;FALSO
4m2VMDIsQrQQUwX9l0hfvQ;Comedy;comedy;Bo Burnham;INSIDE (DELUXE);34;319713;VERDADERO
7coF5KBNABHncNDVhCs2IW;Comedy Central Special.;comedy;Nate Bargatze;Full Time Magic;30;485044;FALSO
7r9RsaSyxdCSiB1TbZTrec;Catastrophic;comedy;Tom Segura;Completely Normal;38;96597;VERDADERO
3SKdGlG5mkaRFOqvaGbLSl;Comedy;comedy;misa;Comedy;32;90000;FALSO
5sg2co0cSOHpj6QSEderYt;The Worse Word;comedy;John Mulaney;New in Town;35;90939;VERDADERO
2wfAhltRciN2raxhjvnRTn;Comedy;comedy;Bo Burnham;INSIDE (DELUXE);29;319713;VERDADERO
2vTtdPT1qUYAn5KhivJuOt;comedy;comedy;Sion;love;34;213275;FALSO
6QadsxQnGiyTYCwdkM01hQ;A Little Sweet Thing I Like To Say;comedy;John Mulaney;The Comeback Kid;38;57280;FALSO
2oBqR7wSjEonzeDPJXo9V4;Comedy;comedy;Jeff Satur;Comedy;40;153084;FALSO
1xnKewZX9AeAyjdHbixvZN;Female Heist Movie;comedy;John Mulaney;New in Town;35;58777;VERDADERO
6V5MLoxnkO0DcCj2PawmBf;Comedy;comedy;Will Stetson;Will Stetson's Summer 2022 Collection;26;231081;FALSO
0SX9ZHBEYfi7o8923bX5W2;Shouting Black;comedy;Tom Segura;Completely Normal;37;113237;VERDADERO
1Zp0GYjktawsnoHLwXRNlK;Comedy Is a Weird Job;comedy;Hannibal Buress;Live from Chicago;24;167688;VERDADERO
3VwX6Ls2ent5ppUyIZX6uA;Hush;comedy;John Mulaney;The Comeback Kid;31;88093;FALSO
538DIFDEYgFmEy7wxNkphc;Comedy;comedy;Miori Celesta;Comedy;26;228817;FALSO
1FrctNcR4V99R1KZ6bmbC0;Comedy Dome;comedy;JAWVERSE;Comedy Dome;21;153646;VERDADERO
56Qzvwv9MmPbL4amruS9Fw;Comedy;comedy;GODTET;Godtet;18;148627;FALSO
11szGGS4IcTz7vW6Zfmqk6;Fun Game;comedy;Tom Segura;Thrilled;34;82207;FALSO
0xRLhW4mRfSuKstlju6qAg;Comedy;comedy;Gold-Tiger;Comedy;16;74198;FALSO
1GVLpoQh7HYlQVDs1DrIDA;Comedy (Spy x Family Lofi);comedy;Shayne Orok, l u n a i r e;Comedy (Spy x Family Lofi);28;116601;FALSO
2xHmODWNnBlNiuaKWRwizG;We Should Hang Out;comedy;John Mulaney;The Top Part;36;67680;VERDADERO
0PVxT9zuir4NGExgKIvqlT;Comedy;comedy;Shack;HMS Fable;23;327253;FALSO
69xSJSsS8ln4VUf66XAc6Z;Comedy (Spy x Family);comedy;Ren Avel;Future Sight;28;85000;FALSO
5guyTPYpLBxKVHwrxTO86L;Here Take the Bag.;comedy;Nate Bargatze;Full Time Magic;38;139729;FALSO
5z42hw619BB1G9ZIeFauMp;COMEDY;comedy;gabby parafina;Home Demos 01;9;179761;FALSO
6QS5NvckK1XyzcJY6Jtkzg;Comedy Central (feat. Fabolous);comedy;Clipse, Fabolous;Lord Willin';22;273733;VERDADERO
5o9pWNsk9GBVMkssRzkVcl;Long Victorian Nightgown;comedy;John Mulaney;Kid Gorgeous at Radio City;37;130000;FALSO
3SPUnD1DYYaAgH7qyxwhaT;Comedy;comedy;Jake Eaw;Spring 2022 Anime Piano, Vol.2;10;91022;FALSO
4dBPXlWvPTkD2qTipPbljH;Comedy of Errors;comedy;Alesana;Confessions;28;376140;FALSO
4FFR4WaT0amNcVCO29xOLy;My Thing;comedy;Tom Segura;Thrilled;38;101224;VERDADERO
2VlJFaqXBMp0q6AqrQegG1;comedy;comedy;Tele;NEW BORN GHOST;37;216451;FALSO
6NEjsWahTPT9pACkBarrez;"Comedy (From ""Spy x Family"") but it's lofi";comedy;Konomi;"Comedy (From ""Spy x Family"") but it's lofi";25;102516;FALSO
32fwJKMYdGiwJjt8Y57l4l;Open and Vulnerable;comedy;John Mulaney;The Comeback Kid;26;51880;FALSO
4IxEVvNzSm9iX6zhOsMpHI;Comedy;comedy;Showmaîn;Comedy;20;193060;FALSO
3wVleHR6TqJzDvcoPjBb2B;Comedy Can Be Dangerous;comedy;Billy Crystal;Monsters at Work (Original Soundtrack);22;48141;FALSO
4gnS4bxj1IPuOSEvar2t6W;Delta Airlines;comedy;John Mulaney;New in Town;32;158938;VERDADERO
3VawvqoDkfyEA8JxOLvGjW;comedy;comedy;Califone;villagers;5;308662;FALSO
6Ld5V9q9yDimkOHnBKyR66;Comedy Rule of 3's;comedy;Big Jay Oakerson;The Crowd Work Sessions: What's Your F@!?#ng Deal?!;19;92155;VERDADERO
5X7hDRaejp3Ryh8b3BJj87;Old Gay Man;comedy;John Mulaney;New in Town;28;163457;VERDADERO
60cCL60MgclFcEjSrfGSny;Comedy;comedy;Angelina Bomb;Sublime;3;136214;FALSO
3YnLzYtTnUwjCpgmZ2EKqh;Comedy & Tragedy;comedy;Catie Turner;Comedy & Tragedy: Act 1;20;159870;FALSO
3xnuLBMuRN0zIBWPaMHM6r;Cops and Criminals;comedy;John Mulaney;The Comeback Kid;37;74013;FALSO
1YYhDizHx7PnDhAhko6cDS;Take Me Home, Country Roads - Original Version;country;John Denver;Poems, Prayers and Promises;69;190160;FALSO
0JbSghVDghtFEurrSO8JrC;Country Girl (Shake It For Me);country;Luke Bryan;Tailgates & Tanlines;70;225560;FALSO
1mMLMZYXkMueg65jRRWG1l;When It Rains It Pours;country;Luke Combs;This One's for You;78;240760;FALSO
3wMUvT6eIw2L5cZFG1yH9j;Country Grammar (Hot Shit);country;Nelly;Country Grammar;64;287000;VERDADERO
5W4kiM2cUYBJXKRudNyxjW;You Proof;country;Morgan Wallen;One Thing At A Time;79;157477;FALSO
1QbOvACeYanja5pbnJbAmk;Take Me Home, Country Roads;country;John Denver;The John Denver Collection, Vol 1: Take Me Home Country Roads;69;197813;FALSO
6nNuWzPSGPZxgvQSNj9PfQ;Country;country;Racoma;Racoma;55;187538;FALSO
1Lo0QY9cvc8sUB2vnIOxDT;Fast Car;country;Luke Combs;Gettin' Old;80;265493;FALSO
2abHKI9Oox4NBEhOh3HMbq;Country Song;country;Seether;Holding Onto Strings Better Left To Fray;58;229720;FALSO
0Zm4ZDBtiZCDp69Cxs5TaB;The Man He Sees in Me;country;Luke Combs;The Man He Sees in Me;73;165058;FALSO
77dcKrzRUI02XjHd2okARp;A Country Boy Can Survive;country;Hank Williams, Jr.;The Pressure Is On;60;255000;FALSO
5TzoqLAFczwhUMrjNlWITI;Country Boy (feat. Charlie Daniels, Chris Young, & George Jones);country;Aaron Lewis, Charlie Daniels, Chris Young, George Jones;Town Line;57;283346;FALSO
3EWMoDIm6lzuR0zQKtuCJX;Up Down (feat. Florida Georgia Line);country;Morgan Wallen, Florida Georgia Line;If I Know Me;68;197253;FALSO
7qF0FfuzBFwMe1lNHkEDxW;Take Me Home, Country Roads;country;Lana Del Rey;Take Me Home, Country Roads;64;166676;FALSO
5eVuVYp9OyD9dm6Wcyb5nr;Country Boy's Dream Girl;country;Ella Langley;Excuse The Mess;58;185026;FALSO
5RuCWf4bJC0rqA05b7nWfd;Country Boy;country;Alan Jackson;Good Time;57;246080;FALSO
2Q6NVIPwqtosYBXQ0C00d0;Country A$$ Shit;country;Morgan Wallen;Dangerous: The Double Album;56;186186;VERDADERO
0U4iRayct65wsaBMQGiLbg;5 Foot 9;country;Tyler Hubbard;Tyler Hubbard;65;189773;FALSO
1bp2PcwZgR9LwBdoERsOuJ;Country Squire;country;Tyler Childers;Country Squire;55;201426;FALSO
103u49mLoJUge83B1CnLxI;TRUCK BED;country;HARDY;the mockingbird & THE CROW;72;167534;VERDADERO
4mwEHjFmDLchZ9uKVhSu7U;Country Roads (with Charles Wesley Godwin, Jonathan Peyton & Abigail Peyton) - Live;country;Zach Bryan, Charles Wesley Godwin, Jonathan Peyton, abigail peyton;All My Homies Hate Ticketmaster (Live from Red Rocks);48;208860;FALSO
454JIJlQ8GvrCoBvSfq3KA;Country Must Be Country Wide;country;Brantley Gilbert;Halfway To Heaven (Deluxe Edition);53;214826;FALSO
65M92JpTbAdHmTQm4jGaDa;Think I'm In Love With You;country;Chris Stapleton;Think I’m In Love With You;68;222800;FALSO
6fL5O5y6pSeU5Hjx9SgKar;Country's Cool Again;country;Lainey Wilson;Country's Cool Again;56;218280;FALSO
3Gn1zuHNLtGuGEOXwq0k7e;Think I'm In Love With You;country;Chris Stapleton;Higher;69;222800;FALSO
5DQU4Fmdx7Hs7pwtcZMSTK;The Painter;country;Cody Johnson;Leather;70;211413;FALSO
2DOxC6AdXlSeUrsgWKuX4X;Country House;country;Sam Hunt;Locked Up;54;214293;FALSO
1CwXFT3pDiMCPmvv3Ohfli;PSYCHO;country;HARDY;PSYCHO;66;198748;VERDADERO
0nYcGSvV1ogjco3lRp2Eqy;Country;country;Adam Calhoun, Demun Jones, Upchurch;The Throne;38;206306;VERDADERO
3s2IzHhkwSnHRIvbkRz4Jv;Country Again;country;Thomas Rhett;Father's Day Country 2024;0;221240;FALSO
1V8LJmUEAleAHmBUaD0ZFI;County Line;country;Chase Matthew;County Line;66;208208;FALSO
3eQPJYfhgcW3T1ypwIZN7n;Country;country;Tee Grizzley;My Moment;34;173511;VERDADERO
24MH7MzHl5XAYlmMdn85CF;Country Boy Do (feat. Tyler Hubbard);country;Nelly, Tyler Hubbard;Heartland;52;176983;FALSO
5uU1uuyaUIBOiiUSQG7Wl3;You Proof;country;Morgan Wallen;You Proof;67;157477;FALSO
3YXtKLwRdiHdy71pN5IHkk;Country;country;Good Morning;Barnyard;33;240546;FALSO
0TsKyZ33N0VP8ZXYgTXPUz;Countryside Mansion;country;Joanne Gardiner;Countryside Mansion;57;182213;FALSO
5ya0TmUQw2wHMkq36rPsnd;World on Fire;country;Nate Smith;NATE SMITH (DELUXE);69;189986;FALSO
4S4DVFQkLbfhZbGQxoRtPR;Country;country;Empire Of The Sun;Walking On A Dream (10th Anniversary Edition);38;304493;FALSO
262r1LfhrukxXCMymvPaTA;Country State Of Mind;country;Hank Williams, Jr.;Montana Café;49;237866;FALSO
2KtGiBi5CrX2ERPD2PAS34;Dancin’ In The Country;country;Tyler Hubbard;Tyler Hubbard;68;179640;FALSO
7jAk0PS7S4kPdNqKasRvAQ;Country;country;Sam Evian;You, Forever;31;167799;FALSO
6s7EJkZNk7NJwCLgcUBS8b;Country Just Like Me;country;Austin Williams;Country Just Like Me;50;201520;FALSO
0sKEilrw1GrBlG6qsTCrP4;865;country;Morgan Wallen;Dangerous: The Double Album;66;190680;FALSO
270L3EaWQaOwq4tQjpkeNz;Country;country;Upchurch;Summer Love;29;159073;FALSO
6o7BCdJjGvHBBPMb4ZrA68;Country Club;country;Travis Tritt;Country Club;50;190800;FALSO
2eGvz6O6tVnh9nKiitDEhZ;I Can Feel It;country;Kane Brown;I Can Feel It;64;163600;FALSO
5n06Jroq3ruFU5WJYnN8JO;Country;country;Porches;The House;28;112590;FALSO
2OBaVeRFXblWxoZHC4sryf;Country Road - 2019 Remaster;country;James Taylor;Sweet Baby James (2019 Remaster);50;202266;FALSO
6UoKX6uLJwhsnyTp5k5StP;The Painter;country;Cody Johnson;The Painter;66;211413;FALSO
1IdBqan9vASdY5ptJS5KQa;Country;country;Koshun Nakao;Country;29;136200;FALSO
2XU0oxnq2qxCpomAAuJY8K;Dance Monkey;dance;Tones And I;Dance Monkey (Stripped Back) / Dance Monkey;69;209438;FALSO
1vYXt7VSjH9JIM5oRRo7vA;Dance The Night - From Barbie The Album;dance;Dua Lipa;Dance The Night (From Barbie The Album);79;176579;FALSO
11C4y2Yz1XbHmaQwO06s9f;Dance The Night;dance;Dua Lipa;Barbie The Album;67;176579;FALSO
0a7BloCiNzLDD9qSQHh5m7;Dance, Dance;dance;Fall Out Boy;From Under The Cork Tree;73;180266;FALSO
4LCzEYKPFcd2FCOmZdVDnM;Dance With The Devil;dance;Immortal Technique;Revolutionary, Vol. 1;56;579293;VERDADERO
2g3vpJiqwswGJbUOSkCWqC;Dance Her Home;dance;Cody Johnson;Cowboy Like Me;67;174680;FALSO
0L7VCT0HOpJXBN7vadhkiU;Dance Alone;dance;Sia, Kylie Minogue;Summer Dance Party;0;172246;FALSO
6iCX17mrswsT0QgOclgqy3;Dance Monkey;dance;Kidz Bop Kids;KIDZ BOP Party Playlist!;52;200933;FALSO
2N8m6CYs74qQO4mjVcXO30;Dance Monkey;dance;Tones And I;Welcome To The Madhouse (Deluxe);71;209438;FALSO
7cvkXf3AwPGT041PyOi5VX;Dance for You;dance;Beyoncé;4;56;377466;FALSO
6qNA4oi603Kluq2CiTszvP;Dance Dance Dance Dance;dance;KAYTRANADA;TIMELESS;59;102873;FALSO
0d1cqfl7mWyhS5O63HJxJY;Dance in Rain;dance;Charles Wesley Godwin;Family Ties;55;230720;FALSO
2WrldKXSBVbNNm3A9vJryi;Dance Now (feat. Kenny Mason);dance;JID, Kenny Mason;The Forever Story (Extended Version);62;227555;VERDADERO
4RS9PmtHQe7I0o5fEeweOY;Dance the Night Away - 2015 Remaster;dance;Van Halen;Van Halen II (Remastered);59;188083;FALSO
33yAEqzKXexYM3WlOYtTfQ;D.A.N.C.E;dance;Justice;Justice;61;242266;FALSO
2cmRpmO04TLaKPzmAzySYZ;Dance Yrself Clean;dance;LCD Soundsystem;This Is Happening;56;536471;FALSO
10ASBwZsp7oUUDsJEYz3uS;Dance With The Devil;dance;Breaking Benjamin;Phobia (Explicit Version);61;227106;FALSO
2JvPJ8ydPuN2NhpH4oti6I;Dance Hall Days;dance;Wang Chung;Points On The Curve;62;240800;FALSO
1TwVcKR6JojvPwBGbWZT36;Dance Tonight;dance;Lucy Pearl;Lucy Pearl;59;221280;FALSO
6uRH1qMz30ZBwwUG0IYE5s;Dance With Me;dance;112;Part III;58;231800;FALSO
34oa5y5p5SyWk7GfjdeNJY;Dance Mode;dance;Bluey, Joff Bush;Dance Mode!;60;118893;FALSO
5lXGkq8j4FpQ5SKL4YG4rS;Dance Mode;dance;Bluey, Joff Bush;Dance Mode;45;118893;FALSO
1E2WTcYLP1dFe1tiGDwRmT;Dance Macabre;dance;Ghost;Prequelle;57;219720;FALSO
4oBsoXtlj3zYqVs4FEEqmA;Dance All Night;dance;Dirty Heads, Matisyahu;Cabin By the Sea;55;206333;FALSO
5waGccg9kVLjBsaaqJNaRP;Dance With You;dance;Brett Young;Across The Sheets;58;184320;FALSO
3ZAMtgYJFoHwJjFkhkXqKr;Dance (A$$) Remix;dance;Big Sean, Nicki Minaj;Finally Famous;54;220293;VERDADERO
6NMqeF0Ssmi7d3dSUqnOFf;Dance You Outta My Head;dance;Cat Janice;Dance You Outta My Head;63;202508;VERDADERO
3nlVjrlLMJHC7Flf9impf9;"Dancing In The Dark - From The ""Home"" Soundtrack";dance;Rihanna;Home (Original Motion Picture Soundtrack);59;223040;FALSO
7sYfWTa2GD1KCaLgGFmFM5;DANCE!;dance;1nonly, Ciscaux, Wassup Rocker;DANCE!;56;163200;VERDADERO
7F7N0yugLFgKXoEACgtzD8;Dance For Me (1, 2, 3) - Stutter Techno;dance;Sonny Wern, Lyente, Quinten Circle, ZANA;Dance For Me (1, 2, 3) [Stutter Techno];67;147895;FALSO
7snmvZMLdGGk3l9PcvoYSM;Dance With My Father;dance;Luther Vandross;Dance With My Father;55;266000;FALSO
3D0fUBloGwPcLGLyheGWXu;Dance with Me;dance;Orleans;The Essentials: Orleans;55;180479;FALSO
5EV4bGHxVN0kHpcAFvgnTt;Dance, Baby!;dance;boy pablo;Roy Pablo;57;198000;FALSO
5SIb4S2seQAeCHPXxiNHBL;Dance With You;dance;Brett Young;Dance With You;50;183542;FALSO
6iZNerKaMbtDYsy9n6cKId;Dance Dance Dance With My Hands Hands Hands (Bloody Mary);dance;F4ST, Sara Tunes, Fainal;Dance Dance Dance With My Hands Hands Hands (Bloody Mary);51;236250;FALSO
1FSWSs9CL01RCYxXtm08Rf;Dance with Me Tonight;dance;Olly Murs;In Case You Didn't Know;61;202226;FALSO
2tUBqZG2AbRi7Q0BIrVrEj;I Wanna Dance with Somebody (Who Loves Me);dance;Whitney Houston;Whitney;79;291293;FALSO
2G5okSaK0ji1CjCC6rU8IY;Dance The Night;dance;Kidz Bop Kids;KIDZ BOP 2024;53;176404;FALSO
4DYIDSMIB5y2UmZFv9fxeX;Dance The Night Away;dance;TWICE;Summer Nights;61;180800;FALSO
55rn9bs7vZBsEK4Y4URraH;Dance with Me;dance;CORBAL, Shiloh Dynasty, itssvd;Love Is the Same as Sadness;59;87411;FALSO
2NjO87HyT80fsgejd3PLYW;Dance To This (feat. Ariana Grande);dance;Troye Sivan, Ariana Grande;Bloom;60;231846;FALSO
2GORop0i2cyx8C0A3JzL44;Dance with Me;dance;Orleans;Dance With Me: The Best Of Orleans;48;180479;FALSO
7F82HG8rKl1DidpZLrceDw;Dances Wq. 189: Trio in G minor;dance;Carl Philipp Emanuel Bach, Ensemble Eduard Melkus, Eduard Melkus;An Orchestral Weekend;11;56000;FALSO
4BgaAZ52ffIc6cRDn1oFVS;DANCE;dance;Yumi;LOST;46;161538;FALSO
1zi7xx7UVEFkmKfv06H8x0;One Dance;dance;Drake, Wizkid, Kyla;Views;82;173986;FALSO
4WZmlcFeIztf3LqU0BvSUh;DANCE;dance;THIRST;DANCE;54;115636;FALSO
4kbj5MwxO1bq9wjT5g9HaA;Shut Up and Dance;dance;WALK THE MOON;TALKING IS HARD;81;199080;FALSO
1U4yfIDARp95wtUGOZZW51;Dance;dance;Jay Safari;Bad Decisions;42;165485;VERDADERO
2x7MyWybabEz6Y6wvHuwGE;Just Dance;dance;Lady Gaga, Colby O'Donis;The Fame;70;241933;FALSO
3rQmTAyMDDZ73rMyhLkn98;Dance;dance;offonoff;boy.;45;219034;FALSO
6LGTXFy9KNQeBjUHT9fPFh;Dancehall Queen (feat. Chevelle Franklyn);dancehall;Beenie Man, Chevelle Franklyn;Best Of (collector's Edition);44;204413;FALSO
3QC2SbDHM54WvkY6nQmOIn;Dancehall;dancehall;The Movement, Mr. Williamz;Golden;29;287436;FALSO
2vACumvzzT2ZngO2p7i3Gu;King Of The Dancehall;dancehall;Beenie Man;Back To Basics;47;217106;FALSO
5R13K7ud4OK9hrNxMPTqDl;Dancehall Mashup Challenge, Vol 5;dancehall;Dj Lub's;Dancehall Mashup Challenge, Vol 5;30;160368;VERDADERO
3nDWMe2ABlIHUs84yzq3mY;Dancehall Dream;dancehall;Maxxi;Not Suspicious;23;144524;FALSO
0Yq2voTvkgEOqcfeJXv9T0;Dancehall;dancehall;Vybz Kartel;Viking (Vybz Is King);32;177026;VERDADERO
7tnoa5R79Bl3qa39yQSW5Q;Rebel Time;dancehall;Sean Paul, Beres Hammond;Rebel Time;44;241734;FALSO
6k4uEmDw4HZ2aLxk35ArHZ;Dancehall Fever;dancehall;Cadenza Mirage;Cadenza Mirage;22;146945;FALSO
3Ib4YrvFEug9vY4JaCmBBw;Gal A Bubble;dancehall;Konshens;Strictly The Best Vol. 51;46;211440;FALSO
6AhfHrzU1DdFafIn3RV246;Dancehall;dancehall;311;ARCHIVE;9;169293;FALSO
4cPm75AAlBunuJpngFstJM;Dancehall Madness;dancehall;Nova Starling;Nova Starling;22;146945;FALSO
3nNf2KOygKjtnHAuq9rDWc;DANCEHALL;dancehall;B'Jay;DANCEHALL;29;115297;FALSO
16AlPOYTc9aoVMuwo5UGAJ;Dancehall Bonito;dancehall;K Beat;Dancehall Bonito;21;123796;FALSO
2EzOnr5nMY6fO8OOEu19D1;Bad Gyal (feat. Skillibeng, Jucee Froot & Tommy Lee) [Divas];dancehall;Vybz Kartel, Skillibeng, Jucee Froot, Tommy Lee;Of Dons & Divas;45;232941;VERDADERO
61DtyYgxPuriN64Rxk0vqY;Dancehall;dancehall;Elpri, Yimay;Dancehall;14;203296;VERDADERO
6IosxLjc5ebIs2ZZbMNRdU;Dancehall Con Reggaeton;dancehall;K Beat;Dancehall Con Reggaeton;20;164217;FALSO
1XDu72IZMRTO2gDPaMydXE;Nuh Linga;dancehall;Elephant Man;Dance & Sweep! - Adventures Of The Energy God;38;128240;FALSO
4V6vZFlHfoiHtdhLE6dn51;DanceHall;dancehall;Jefenarizon;Leyenda;6;93207;FALSO
5FzXx6EynKF1rVZYeKLHRp;Dancehall Queen;dancehall;Robyn;Body Talk;21;217586;FALSO
1nP6HSWLOLyAC5ktW6khLI;Dancehall Queen;dancehall;Beenie Man, Chevelle Franklin;Sly & Robbie Present Beenie Bounty;23;273186;FALSO
75tlaSltt6RmbmKHNqqAQM;Dancehall;dancehall;DJ Absession;Dancehall;18;565302;VERDADERO
55cYgQtJcXxMQHVnPJPGtg;Dancehall Old School;dancehall;Dj Leo Man;Dancehall Old School;19;118569;FALSO
40lgPsbtM3LcPCfJ1720WB;Lights Off;dancehall;RajahWild;Lights Off;40;164960;VERDADERO
2hDe1Km1NgM1EF1tJSLNUR;Dancehall;dancehall;The Movement, Mr. Williamz;Dancehall;5;287436;FALSO
6UqAppOT2A2KdIY3tbe38A;Dancehall Latino Seco;dancehall;DM PRODUCER;Dancehall Latino Seco;19;70592;FALSO
36WgZmEf5DuDzH0y0LKuvF;Dancehall Hero;dancehall;Vybz Kartel;Stronger We Get;27;204127;VERDADERO
6yfeHdqv6FPUofkSi4XOHM;Dancehall;dancehall;Tribes;Wish To Scream (Deluxe Edition);19;189400;FALSO
3tQMxxD5qMgYpdirvUFqzZ;Dancehall Romantico;dancehall;LA ESCUELA URBANA;Dancehall Romantico;19;81927;FALSO
3yXvpr0scge13sbXFjMESK;Bam Bam;dancehall;Pliers;Dancehall 101 Vol. 1;35;231573;FALSO
2iGdOsU0KGmeYZyfVnz3SB;Dancehall;dancehall;Low Blow;Dancehall;18;204677;FALSO
2U5NfJzNX7S5h7DlypN29g;Dancehall Rock (feat. Cutty Ranks);dancehall;Barrington Levy, Cutty Ranks;Too Experienced - The Best of Barrington Levy;25;240800;FALSO
09EmEP62OJa0anCob6k0pl;Nuh Boring Gyal;dancehall;Aidonia;Project Sweat;36;134452;VERDADERO
2Y887BriBGj00xsZPIMlTr;DanceHall;dancehall;Retro Starkey;DanceHall;4;182648;VERDADERO
0THOSR53AcrOsv3JAhZFYz;Dancehall 030322;dancehall;Dj Leo Man;Dancehall 030322;17;124264;FALSO
7pQaI4KGbXsmaXXlIy4Xsn;Dancehall Soca;dancehall;Elephant Man;Response Riddim;21;226233;VERDADERO
2r6h7d033hX5AVWYfQWNcb;Dancehall;dancehall;Bella Boo;Looney Talks;11;291314;FALSO
3VNMWRIWnw3IFddHJLd1Xe;Dancehall Dreamer;dancehall;Pat Green;Dancehall Dreamer;17;206026;FALSO
2SJm5XYmsKvzPaHI3mW1GB;Run Run;dancehall;Shenseea;Run Run;34;186081;FALSO
3QY3jJRqecRMieeAA1UsHA;Dancehall;dancehall;MrSM;Dancehall;20;130100;FALSO
6b2vkaiDawOcupyDxNNCba;Dancehall Caballeros;dancehall;Seeed;New Dubby Conquerors;49;192453;FALSO
1J7xiLlKCkDbfiZlRoljr8;Dancehall;dancehall;William Patrick Corgan;Cotillions;3;270203;FALSO
4Heuf6n4lkU4aMzIBPRsZi;Polkadot;dancehall;Najeeriii, RajahWild;Polkadot;29;155157;VERDADERO
1XYVkmxAc9cjhpJGEvvKjz;Dancehall;dancehall;Charly Black, Pop Style;Dancehall;8;146181;FALSO
2i1STZGU1zuU8o4GBKum8p;Dancehall / Tingisha;dancehall;Big Busturd;Dancehall / Tingisha;22;216058;VERDADERO
5w7NFMXBG4L1x6TTgkdut8;Mi Nuh Trust People;dancehall;Vybz Kartel;Dancehall Hero Raw: Deluxe;27;186692;VERDADERO
4lewkRCRmfGz0nTuvtLeFg;Dancehall;dancehall;Mr Switch it Up;Mr Independent;11;160332;VERDADERO
3fbIhGeG0SrVVZ2dB5pUVy;Position;dancehall;Terror Fabulous;Dancehall Generals:;24;187000;FALSO
56iygvQB6bBu3VQFsAwNyU;Dancehall;dancehall;Paket;Dancehall;14;211307;FALSO
7x2Vpe2zIP6FhDsyA1bi9m;DancenHall;dancehall;Vicklara;DancenHall;20;193697;FALSO
3fw3j1OpdCYz88kpEmI3Oj;Death Metal;death-metal;Ninja Sex Party;These Nuts;35;156953;FALSO
4sIFi8LpJWPvI5xviWFyA6;D>E>A>T>H>M>E>T>A>L;death-metal;Panchiko;D>E>A>T>H>M>E>T>A>L;58;261849;FALSO
0dpFb4qv92TE9R00Lq4SAW;Symbolic;death-metal;Death;Symbolic (Remastered Version);47;392800;FALSO
4BIxY4hmAvaJJBqGGxfHdJ;Death Metal;death-metal;Possessed;Seven Churches;31;194666;FALSO
0ItAcLSkUiePOmFGun3cSe;Crystal Mountain;death-metal;Death;Symbolic (Remastered Version);46;307426;FALSO
2p3raW4GRkxjRk51F6SXRa;Death Metal;death-metal;Unharmed;Death Metal;24;127551;FALSO
6w6ixHfMEbfSC7X3awzbok;Infernal Death;death-metal;Death;Scream Bloody Gore;39;173720;FALSO
3bQoMbPYOvvseHaSOWAQ3Q;I Cum Blood;death-metal;Cannibal Corpse;Tomb Of The Mutilated;47;221960;VERDADERO
2vI1lVsqTWKSTMxzEEJwpP;Death Metal Pizza;death-metal;Jared Dines;Death Metal Pizza;26;164780;FALSO
1OnHeldjfrF6Zx3FnS1zQ5;Death of the God of Light;death-metal;Brothers of Metal;Prophecy of Ragnarök;49;210332;FALSO
6QzjXmQ1mHNYHrwNurA9vJ;Leprosy;death-metal;Death;Leprosy (Deluxe Reissue);39;380440;FALSO
4AtUqjDgRO2S3jBzAjRvh7;The Best Ever Death Metal Band in Denton;death-metal;The Mountain Goats;All Hail West Texas (Remastered);41;156960;FALSO
0DQRNvrUcyXOwDORwrLtZu;Pneumonoultramicroscopicsilicovolcanoconiosis;death-metal;Xavlegbmaofffassssitimiwoamndutroabcwapwaeiippohfffx;Gore;43;205714;VERDADERO
4K3qzy3AR3Lo02ybxs90gW;Zombie Ritual;death-metal;Death;Scream Bloody Gore;40;273413;FALSO
1nxufatvWIGPPBtPACXzu8;Let 'Em Talk (feat. Eagles of Death Metal);death-metal;Kesha, Eagles Of Death Metal;Rainbow;37;185813;VERDADERO
26c6Tf8IETskDcRuxWfruY;Evil Dead;death-metal;Death;Scream Bloody Gore;37;179893;FALSO
4q9QVIaLqjbcoqeCfM2zan;Creeping Death (Remastered);death-metal;Metallica;Ride The Lightning (Deluxe Remaster);52;395706;FALSO
7KT0ITk9CT16thNSLxd1rZ;Grotesque Impalement;death-metal;Dying Fetus;Grotesque Impalement;40;308709;VERDADERO
3fkCcM1txNmc5YsqfwiAQp;Symbolic;death-metal;Death;Symbolic;36;392800;FALSO
1dlgaGdQXmsYKMRuewIZkF;Miss Alissa;death-metal;Eagles Of Death Metal;Peace Love Death Metal;48;158600;FALSO
71MrVsb0pbIDpFOlYCVIhE;Zero Tolerance;death-metal;Death;Symbolic (Remastered Version);38;288866;FALSO
5sD3j721OW2zLYi7NSWzIa;Born Dead;death-metal;Death;Leprosy (Deluxe Reissue);35;207280;FALSO
2ZKvBNoOjYzbB00EwutMgQ;Boogie Feet (feat. Eagles of Death Metal);death-metal;Kesha, Eagles Of Death Metal;Rainbow;32;173933;VERDADERO
