id;name;genre;artists;album;popularity;duration_ms;explicit
3hbDpRZcQUeYRRLuCI4HxY;Joy;gospel;Kirk Franklin, Donald Malloy;Gospel Legends;17;299426;FALSO
4cUBqMp6n4B2L4Mmr1JcLr;Gospel;gospel;Ohash, Motive;Gospel;43;156387;VERDADERO
5O6ThrNbLhj1XRRgFnvu4T;When We All Get Together;gospel;The Gospel Legends;The Transition;17;348708;FALSO
4FrujHdlGxzPqlU8oeRDAq;Gospel;gospel;RetroSpecter;Gospel;20;342696;FALSO
0hUZgmSn4b0cviQjl2tqAN;Gospel Plow;gospel;Chance McCoy & The Appalachian String Band;Debut;30;277626;FALSO
6ZmVj4bahhA9TkJpbNX7Jy;I Feel Like Praising Him;gospel;Shirley Caesar;Gospel Legends;17;327880;FALSO
6XFZvncwkVfNb3pVUq6gll;Gospel;gospel;Rusty Cage;Blues, Gospels, and Whathaveyous;17;228306;VERDADERO
48PfgqTFnn1oo6FPbRGYci;Gospel Therapy;gospel;Landon Tewers;Gospel Therapy;30;109000;VERDADERO
0uMZbmAAgOhdMrv25iPEH6;Goth;goth;Sidewalks and Skeletons;White Light;68;207120;FALSO
5cbI0HJrTDb0njDk653bcN;Goth (Slowed + Reverb);goth;Sidewalks and Skeletons;Goth (Slowed + Reverb);58;252628;FALSO
76o3swrJKdlvBCm8PRbCYE;Gotham Love;goth;BAKGROUND;LT-GLOBE-XXX;49;273502;FALSO
6VlwapDsOXFE5XPmciPcPS;Goth (Sped up + Reverb);goth;Sidewalks and Skeletons;Goth (Slowed + Reverb);50;184928;FALSO
3LKMTu8clGSAAfSA1IsA47;Goth Babe;goth;Surf Curse;Buds;48;170666;FALSO
7BUaFx33cdFO4wZQRRgMjN;GOTHAM;goth;TOKYO’S REVENGE;7VEN;45;134769;VERDADERO
3ApaTZGp5hMhPzwgBflqQR;Goth Bitch;goth;1nonly, lilbubblegum;Goth Bitch;49;136271;VERDADERO
4Rdlq495ga2qOQQlYSshjn;goth girl;goth;Basco;goth girl;48;128005;VERDADERO
1JmXCDdS0Kk1tupJEyOTwR;Gotham City;goth;Lil Tim, Baby Kia;MH5 Living;42;152490;VERDADERO
7eXWBonPyiRqjSFanJVuUd;Gxth B!tch;goth;Live Solum;Gxth B!tch;46;116223;VERDADERO
5e9f2mQ8DYtZa9UcrZZRNt;Mexico;goth;Goth Babe, Surfaces;Mexico;59;176632;FALSO
7MuU7UbVaKyu4HkHBoHwrD;Canary Islands;goth;Goth Babe;Canary Islands;55;204521;FALSO
2d3QlXE6FXFDeodiS66yjM;Weekend Friend;goth;Goth Babe;Weekend Friend;57;209454;FALSO
46EpBG2ix52PljuWNTgcTJ;GOTHAM;goth;Dax;GOTHAM;42;203428;VERDADERO
1z3DgKu7URFkHxx6qTQuB4;Gotham City Guys;goth;Tiffany Haddish, Will Arnett;The LEGO Movie 2: The Second Part (Original Motion Picture Soundtrack);40;136571;FALSO
0UangEk6u6d1Hdlsu5bDjl;Goth;goth;Blaketheman1000, Frost Children, Shallowhalo;Goth;12;217377;VERDADERO
1RBkIOWvTSFeVO32qh5DAV;GOTH;goth;SH4RD, Fidi;GOTH;15;90628;VERDADERO
7v9jaaQPjQt42cpg8hsI7l;Gotham City;goth;ShittyBoyz;Trifecta;35;141600;VERDADERO
2jZH2p62evNJ0SGeGwgJLM;Goth;goth;Austin Weber;Slacker Poetry;7;172500;VERDADERO
3HjAGIYYXG7PS7OegQa0xM;Casita;goth;Goth Babe;Casita;54;206000;FALSO
28QzoAsxGgqyFav1Hiqdey;Goth;goth;Netuh;Lilith Beat Tape;1;204450;FALSO
08ZZ7SILfKcreLtA3K6Gqr;I Wanna Help Your Mind;goth;Goth Babe;I Wanna Help Your Mind;52;171937;FALSO
5EowxV1UIMlSxgEZrVlsbk;Goth;goth;Jessie McJessie;Goth;1;132153;VERDADERO
5GjisZPVkVerGp5pr1hFsr;Goth Girl Dinner;goth;Not Enough Space, Spider Inside Her;Goth Girl Dinner;37;159857;VERDADERO
5X3gtIkaUPEPNH11aOXHiJ;Goth;goth;Oruko;Growing Into More;0;220148;FALSO
1HrJOyJpIxA7yrGJaVIC9e;Gotham's Reckoning;goth;Hans Zimmer;The Dark Knight Rises (Original Motion Picture Soundtrack) [Deluxe Edition];43;247539;FALSO
36NwBCeVTSREzvFVpqLQgP;Goth;goth;Baterz;Goth;1;221866;FALSO
7oJmIBxEAYjfkS7lhZ7M1S;Sometimes;goth;Goth Babe;Sometimes;51;262736;FALSO
6H9RJFMIGpgM8JnjsGa8RR;Goth;goth;Otto Dix;Ego;4;151614;FALSO
27NPOgyYpnRjfVRWgNRTG9;Crocodile;goth;Goth Babe;Lola;51;225625;FALSO
1Z4jAL6HZSW4FrcvHDGtxh;Goth;goth;Maxo, Anli;Goth;0;97714;VERDADERO
7eZmBXDgFy2FKaAyyzRqCl;gothic romance;goth;El Titø, Yung Bruh;Elegantangel;0;162043;VERDADERO
1BOAMUL12gldEaL1gbqtXJ;Goth;goth;RILEY THE MUSICIAN;Art Is Dead;0;165333;FALSO
4uNNNPeKp2qa0KjBJiBlHA;GOTH GIRLS;goth;Gashum;DECAY;35;72320;VERDADERO
6uo1Ovhp1iTKAsoplo9S0m;Goth;goth;ZoidPark;Goth;1;62093;VERDADERO
5F0qMHyUhxRlKMkT42w3dg;Goth Queen;goth;bandit;Goth Queen;36;94528;VERDADERO
54W243lHkIVLNg40kzCbug;Goth;goth;Moth Gommy;Moth Gommy;0;171960;FALSO
0s7JYB7jr7WlJORARlSVH5;Gotham Nights;goth;Cookin Soul;Gotham Nights;38;162077;FALSO
777mxk15ZJovf73bDLFi9T;Goth;goth;Clemens Wijers;Goth;1;207807;FALSO
1WMgG7bzS1lX4OHJbKHFJG;goth ritual;goth;bruh young;goth ritual;33;165919;VERDADERO
50Sxi7lgRvsogyABQ3JAFc;Goth;goth;Buddy Junior;Marietta;0;215048;FALSO
7D56acHvA76RlIuebqxWKD;Moments / Tides;goth;Goth Babe;Moments / Tides;47;204126;FALSO
2aTmLm68F3CMiZT3GNgxM3;Goth;goth;BulvazaurPlaxe;In Your Arms Extended;0;285913;FALSO
0TgITtGguJD0PYKuXQqeYF;Alone in the Mountains;goth;Goth Babe;Lola;47;196804;FALSO
1xCi0X63hjeygjp9W8L71V;Goth;goth;Kuzy;Goth;0;175799;FALSO
5kHYDgHcX1b4VuLK2gB0hX;Gothic Summer;goth;Prayers;Gothic Summer;33;177360;FALSO
5Hk9xlXEKiGBgFn48YIwKl;Goth;goth;SEVER BLACK PARANOIA;BAPTIST;1;270340;VERDADERO
6Lmz74wEY6YdAb8cTAH8EK;Gotham City;goth;Bladee, Yung Lean;Gotham City;35;175868;VERDADERO
1qeew1rKZKMoKkEbW0lNns;Goth;goth;Obscura Hail;Goth;0;179202;FALSO
0zcvETeNHWNO050bqZAjOs;COWBELL GOTH;goth;DRAGONMANE;COWBELL GOTH;60;141040;VERDADERO
6ijCFLbgda06G8PXMkQmLl;No Thank You, I'm More in to Fake Grindcore;grindcore;Blood Command;Return of the Arsonist;18;128052;VERDADERO
7gIiu2RnZHc68BupSI2Y9K;Walking Corpse;grindcore;Brutal Truth;Extreme Conditions Demand Extreme Responses;29;100306;FALSO
7aXmlLJSNTGvanLR5OOfNB;I Twerk to Grindcore;grindcore;LEECH;CHOPPED AND BLENDED;15;143804;VERDADERO
4tP3hSfF9bnctkGmWADnXm;Breakcore boy grindcore girl;grindcore;Adam Water;Breakcore boy grindcore girl;0;75767;FALSO
5YTrr1MPoqafEhM0hz12GV;Bridge Burner;grindcore;Magrudergrind;Magrudergrind;28;217933;FALSO
1kewnvXts98PACx0oAU4i3;GrindCore;grindcore;Human Grinder;Procesión A La Extinción;0;149056;FALSO
509cH62IB5mE7W674NAOdk;Progressive (Static) [Grindcore in Action];grindcore;M#T;Невыдуманные истории;0;422603;FALSO
7z25K9wES8YCawcbHRTEc3;Humiliated and Dismembered;grindcore;Metrorrhagia;Metrorrhagia;26;95164;FALSO
3T8xW4gftHHocgW047y2zi;grindcore;grindcore;KITSUNE;Slam;0;114101;VERDADERO
53WiRZsZblDn2g88x7D6pg;Fuck Grindcore;grindcore;Tunkio;Unisolmuirvistys;15;96056;VERDADERO
32FKk3um0YmeMxgGIBDD5v;Grinder of Fools;grindcore;P.L.F.;Devious Persecution and Wholesale Slaughter;9;106700;FALSO
26FgroC7HnZfiKFRxoKVqU;grindcore;grindcore;303bugworld, popmonst3r;1SAD;0;240043;VERDADERO
35maqNKEawi4veasWYldiC;Lyrical Ammunition For Scene Warfare;grindcore;Magrudergrind;Magrudergrind;18;59320;FALSO
3thMd4UWfWuTNYJuPi5JHr;Grindcore;grindcore;Yattai;50 Love Hymns for Grindheads;0;62986;VERDADERO
6MZMq4RmeC62kOk3ked7PK;Grindcore Neck;grindcore;skimp;hey alright;4;318000;FALSO
1rtIErCxzbct2BryJFADP9;Grindcore;grindcore;Satan's Grind;Grindcore;0;35830;VERDADERO
4FBdxrmxC50GXZFewubyzK;The Grave Awaits;grindcore;Hacked Apart;Squamish Grindcore;12;99533;FALSO
46wguvS6Fm3d366vBPcYwj;Punishment;grindcore;Jarhead Fertilizer, Purge;Always Faithful;20;69422;FALSO
5gS3o7eiqC4MH1MRmFTEGw;Grindcore;grindcore;Butchery;Verdugos;0;205653;FALSO
3RHk6KAgf5NAqTHXjHbUad;We Hate Grindcore;grindcore;Blind Equation;We Hate Grindcore;2;41259;VERDADERO
2UNCakVkFNo9ClIHbnSBTx;The Protocols Of Anti-Sound;grindcore;Magrudergrind;Magrudergrind;23;107813;FALSO
42tF6YuFRCyLxsbaQcGbp1;Grindcore;grindcore;Skyler Durden, Mitch the Muffin Man, Ld403;Coroner;0;223085;VERDADERO
32bGuPyNwZ3l2kbfuG9wKf;I Twerk to Grindcore *Demo*;grindcore;LEECH;CHOPPED AND BLENDED;4;143621;VERDADERO
3uVWXxkwlyzsOxxzprRG9p;Rejecting The Militant Promise;grindcore;Magrudergrind;Magrudergrind;19;42538;FALSO
0cpAJCB3BAikMbGAHsBU2N;Grindcore;grindcore;Murder Dispute;Shitty Drunken Jam Session;0;151294;VERDADERO
0bEpLpyJGlA54Pgy5Ipf0o;Circle Of Shadows;grindcore;Pus Sliver, Rotten Terror;Smoking The Freemason Grindcore Pack: A Big Split Dedicated To Killing Capitalist False Grind;15;104907;FALSO
6Ep8ZBY11gy9gOZ4FZtuRU;Grind Your Head Off!;grindcore;Razorrape;Slaughter Sluts Supremacy;20;88140;FALSO
79VhmWvEgLIqogb1GCvF7J;Grindcore;grindcore;Zai Muhammad;Grindcore;0;71658;FALSO
7uqZBId42oOXSY1rFab44k;Choking On Menstrual Chunks - Official;grindcore;PoonTickler;Sex Gore & Grindcore;5;72071;FALSO
2ojCoG3lKoX0j1RwE7XdG5;Pornographic Memory;grindcore;Pig Destroyer;Prowler In the Yard;15;57000;VERDADERO
5qtxsBuFJtDv5Q166YX7oG;Grindcore;grindcore;Gowrsh;World War G;0;54289;VERDADERO
1NBEXngTMrSMxnnzkQE8Xx;She Sucked My Dick From The Back;grindcore;PoonTickler;Sex Gore & Grindcore;5;137691;VERDADERO
0uyzU9VAV0KgGGHhpr2iJI;Abuse Of Philanthropic Self Gain;grindcore;Magrudergrind;Magrudergrind;17;40413;FALSO
2XUaOullZXrpnmQQpHzREd;Grindcore;grindcore;Universal Production Music;Rock: Alternative 2;0;111413;FALSO
5YV9HSgRcGRpGbaY6mydLU;Non-Binary Grindcore Sex Fiend;grindcore;Sores For Days;It Only Gets Worse/Swollen, Limping and Inflamed;3;46833;VERDADERO
0ZiTBY5m1jVsa93Hwe1avv;Regression-Progression;grindcore;Brutal Truth;Extreme Conditions Demand Extreme Responses;19;154466;FALSO
6HRhH0rXxZj2kLMTMMOLjq;This Is Last Resort by Papa Roach the Band Haha;grindcore;Blind Equation;We Hate Grindcore;3;64500;VERDADERO
0BHmfxX9SQmhmgvcNQXXuZ;Wilt;grindcore;Brutal Truth;Extreme Conditions Demand Extreme Responses;13;173640;FALSO
3U4rVAFUskojnqTNGYmGGP;Shoulders, But No Head;grindcore;Hacked Apart;Squamish Grindcore;2;94576;FALSO
44vMc3TK69uqKo0Ipp1SqS;Anti-Homophobe;grindcore;Brutal Truth;Extreme Conditions Demand Extreme Responses;14;190373;FALSO
0xpdOSSOLd3ACg228pwr62;Pulverized Into Mist;grindcore;Hacked Apart;Squamish Grindcore;2;112089;FALSO
7ybtoE4pUPrX8YJ8GLrLfV;Built To Blast;grindcore;Magrudergrind;Magrudergrind;17;82000;FALSO
1HKP0dPY58KifvI5GUlC2x;9inthatpu$$yhoe;grindcore;PoonTickler;Sex Gore & Grindcore;3;97306;FALSO
4zTtskapnF9iplzzEYKflD;Writhing in His Fluids;grindcore;Metrorrhagia;Metrorrhagia;17;86189;FALSO
11LkUwqhao1i3l2e2kdsnH;Fecal Fingerbang;grindcore;PoonTickler;Sex Gore & Grindcore;2;107252;FALSO
3kR52rAlDM5TgT0KAGF1Bt;Decomposed;grindcore;Grindwhore;17 Year Bender;11;125035;VERDADERO
3GCU3jmjywf1niCc54H0CM;My Dog Licked My Dick;grindcore;PoonTickler;Sex Gore & Grindcore;2;107180;VERDADERO
032TLciwBjJAfCxsRIPfPw;Fuckwound;grindcore;Total Fucking Destruction;Compact Disc Version 1.0;9;91680;FALSO
77waQRwcECaCuXHo29hw79;I Want An Ass To Fuck My Ass;grindcore;PoonTickler;Sex Gore & Grindcore;3;86935;VERDADERO
2He3NOyqtLNE3RQPpeDdSb;Groove Is in the Heart;groove;Deee-Lite;World Clique;64;231786;FALSO
3koCCeSaVUyrRo3N2gHrd8;Let's Groove;groove;Earth, Wind & Fire;Raise!;71;339320;FALSO
3K5KXm1uZjiyQk0J7op1xf;9mm;groove;Memphis Cult, Groove Dealers, SPLYXER;Memphis Cult Vol. 6;74;86709;VERDADERO
3ptTr5IwiVaLcRDqfIypMs;The Groove Line;groove;Heatwave;Central Heating (Expanded Edition);46;264120;FALSO
2lp8xjq0WTm3HZKHuDEweg;Tell Me;groove;Groove Theory;Groove Theory;58;236066;FALSO
7Kv0yPSr550uUxbAwAhH01;Groove District;groove;Starjunk 95;Groove District;50;186240;FALSO
4au81WOeFQWUQvHh7WCGz2;Groove Thang;groove;Zhané;Pronounced Jah-Nay;46;235000;FALSO
1ftK0tLj4ZYKYxSzXk5Lpb;Groovejet (If This Ain't Love) [feat. Sophie Ellis-Bextor];groove;DJ Spiller, Sophie Ellis-Bextor;Groovejet (If This Ain't Love) [feat. Sophie Ellis-Bextor];38;227619;FALSO
1sG3M0yjIYweejCR9Amyh6;Groove Me;groove;King Floyd;King Floyd;48;183266;FALSO
6tLxC8NgMMmAnnRavkfbsA;Groove Window;groove;Funky Times, Jonathon Wilson;Groove Window;40;132548;FALSO
7B3LY1Y4I1EMlt73NHCpts;Groove Holmes - Remastered 2009;groove;Beastie Boys;Check Your Head (Deluxe Edition/Remastered/2009);37;152826;FALSO
7t4rA2AxpG7yAhgRwopfn2;Groove Me;groove;Guy;Guy;42;273760;FALSO
4KzT6yADxxseulgMqzlUtl;Groove With You;groove;The Isley Brothers;The Essential Isley Brothers;28;288866;FALSO
0gtTfaz5zzbJA28Ypu7k0W;Groove Me;groove;King Floyd;Choice Cuts;42;184466;FALSO
2BJWgmIAATV5nRx1tfd92E;Groove Therapy;groove;Cruza;Dog Daze;41;161173;FALSO
05Sr3aEq5SEbhfrUIPGgMv;Groove;groove;Jack & Jack;Groove;32;185806;FALSO
5TywrBF82AUQ83pXuMXjXg;Groove with You, Pts. 1 & 2;groove;The Isley Brothers;Showdown;40;291880;FALSO
7MxngiS7Y6cv3w5duQCEW9;"The Groove Line - 12"" Disco Version";groove;Heatwave;Central Heating (Expanded Edition);22;448066;FALSO
1x5j1RyQT4Rw9LYBtMFEsN;Groove With Gabby;groove;Gabby's Dollhouse;Groove With Gabby;43;125714;FALSO
23sSQdz3esjEa1m2SCE9yY;Groove;groove;Oiki;Get It Now EP;29;229629;FALSO
1EFjbeFr7WhVhN7eoTOgR2;Groove Is in the Heart;groove;Deee-Lite;Groove Is in the Heart;35;234173;FALSO
79RU3IJza68fW10JHbDfhb;Groove Holmes;groove;Beastie Boys;The In Sound From Way Out!;29;151693;FALSO
27aetts7RZo6hZy7LfmCzM;The Groove Line;groove;Heatwave;Heatwave's Greatest Hits;14;255333;FALSO
4Jtx15TkYELki2CMIq6B4J;Groovejet (If This Ain't Love) [feat. Sophie Ellis-Bextor] - Purple Disco Machine & Lorenz Rhode Remix;groove;DJ Spiller, Purple Disco Machine, Lorenz Rhode, Sophie Ellis-Bextor;Groovejet (If This Ain't Love) [feat. Sophie Ellis-Bextor] [Purple Disco Machine & Lorenz Rhode Remix];34;208092;FALSO
6742DFLS3ImdjUgM6poonl;The Groove Merchant (Live) [1994 Remaster];groove;Thad Jones, Mel Lewis;Central Park North;26;312173;FALSO
56Tl25nmyioIJmd9uzZmvU;Groove Detective;groove;Chris Geith;Timeless World;42;262000;FALSO
2to5kEmmA7q4tx4lSL7G5a;Groove Crusaders;groove;TWRP;Guardians of the Zone;25;260013;FALSO
6T4Med9aMXFnxLOEO2J87S;Groove Merchant;groove;The Thad Jones - Mel Lewis Orchestra;The Thad Jones - Mel Lewis Orchestra, Basle 1969 / Swiss Radio Days, Jazz Series Vol.4;15;502227;FALSO
46bSzSiXu9938F8oV8RWBL;GROOVE BUSTER;groove;hanfeezy;the undertapes, Vol. I;41;60004;FALSO
0OQiL1dLxtDWYIPiVV4rcq;Groovy People;groove;Lou Rawls;All Things In Time;26;198266;FALSO
1wKkIm3Nvzuayt1cc9HDBO;Groovline Pt. 1 (feat. Dom Kennedy & Currency);groove;ScHoolboy Q, Dom Kennedy, Currency;Habits & Contradictions;31;300025;VERDADERO
2CryKlYALGQBGULO5ja0aE;Groove Yard;groove;The Montgomery Brothers;Groove Yard;42;181693;FALSO
0NoNOvioWLFq7L0VYPcLuj;Groove Me;groove;Salt-N-Pepa, Styowlz;Very Necessary;23;263106;FALSO
1eQ6ky8AGbsKIZe2wXKauq;Grooveline Pt. 2;groove;ScHoolboy Q, Suga Free;Oxymoron (Deluxe);35;258372;VERDADERO
3uQiW6q0hwCHXHooboqxaG;Groove Is in the Heart - Remix Version;groove;Deee-Lite;Sampladelic Relics & Dancefloor Oddities;24;266506;FALSO
0QZrRSJYtgVavBuHsVUcDF;Groove Mechanics;groove;The Rollin' Deep;Groove Mechanics;35;130690;FALSO
27MkMBCOvQanNuC43crugq;Tape Cassette Cuts;groove;Groove Dealers;Tape Cassette Cuts;32;110344;VERDADERO
7hjjtVc2cSS5zHe35Y2ZkK;TELL ME REMIX - INSTRUMENTAL;groove;Now & Laterz;TELL ME REMIX (INSTRUMENTAL);28;156000;FALSO
3RNydswFqiSEUokxVWySdE;Grooveshop - damaa.beats Remix;groove;rocomoco, Hoffy Beats, damaa.beats;Grooveshop (damaa.beats Remix);42;132000;FALSO
16Rv170aX9yj3lYA8Q78xZ;Groove;groove;nitro sean;nitro sean;26;196629;FALSO
3coQh52nTawVFf4idAARkS;Grooves;groove;chillpill;Grooves;34;102988;FALSO
1jRyZuZO9BtQqdVLAn7OW0;Groove On;groove;2 cool for the pool;Groove On;20;181286;FALSO
6pyjUNNPUAHqRkvD0ZEDFz;Groove Thang;groove;Ewan McVicar;Groove Thang;53;220360;FALSO
4qgbu9sRkmYHGlQQF4ATkY;Groov;groove;Makla, Sly;Groov;28;123750;FALSO
6PfQLYhSMr3ryxbloW53G9;Groovejet (If This Ain't Love) - 2020;groove;Sophie Ellis-Bextor;Songs from the Kitchen Disco: Sophie Ellis-Bextor's Greatest Hits;41;226600;FALSO
0qDpG9PwFHZdpMxwxWNAri;Groove With You;groove;The Isley Brothers;The Ultimate Isley Brothers;16;288933;FALSO
4Xi0jBySALbHLMh9MnSvAb;Groove;groove;EXO;OBSESSION – The 6th Album;39;208613;FALSO
5DwzIs3em3jDPqOYRBPIuk;Groove City;groove;Chocolate Milk;Milky Way;16;209066;FALSO
4S89rDh4Sz3r2lkf2snEjz;Groovejet;groove;DJ Spiller;Groovejet (If This Ain't Love) [feat. Sophie Ellis-Bextor];9;217686;FALSO
5kATIQC356HNYzJGhOOJTk;Groove - Moonlight Remix;groove;SciFox;Groove (Moonlight Remix);14;240766;FALSO
7rbXcttS1BPja5KS3np8ZC;Grunge;grunge;The Word Alive;Dark Matter;13;240359;FALSO
25wT8aNRng7zWaMn6pP3go;Grungetooth;grunge;A Tiger Made of Lightning;A Tiger Made of Lightning;19;152835;FALSO
2EoOZnxNgtmZaD8uUmz2nD;Black Hole Sun;grunge;Soundgarden;Superunknown (Deluxe Edition);73;318586;FALSO
5dD8Sovxgd4jm0P620LJaP;Grunge;grunge;Submarine;Grunge;11;311710;FALSO
2v3IkUiG2hzPW9FjnnDNzp;Grunge!! Sampai Mati;grunge;Rockmantic;Something From Nothing;20;221991;FALSO
0wvIGFIgbyz4JNwQhZgTv2;Rooster (2022 Remaster);grunge;Alice In Chains;Dirt (2022 Remaster);65;374333;FALSO
2KBQiu5Ta6GXm0O70SOf1A;GRUNGE;grunge;Cr4ig;THE SYSTEM ERROR;2;108620;FALSO
0wt5fQcIaGRemEs1ECxLqg;Creep;grunge;The Grunge Growlers;Flannels & Flow;50;151250;VERDADERO
5mkGfmJGFZpwK9nA5amOhv;Sex & Candy;grunge;Marcy Playground;Marcy Playground;64;173493;FALSO
4u0LNDgtWwJQibd6uAQQng;Grunge;grunge;therocky, Hooligan Lou;Digital Positivity;1;197942;VERDADERO
06aAuXGfldVGpusjdWQwpw;Wonderwall;grunge;The Grunge Growlers;Growlin' at The Moon;47;138361;FALSO
0CkspLl535ZxdwCRs8AdZ4;Plush - 2017 Remaster;grunge;Stone Temple Pilots;Core (Super Deluxe Edition);60;313946;FALSO
0lItMWkamVvMswlYPQP2L0;Grunge;grunge;John Dahlbäck;Grunge;3;354375;FALSO
56p83OAK5hWzhsjog4SEzp;Losing My Religion;grunge;The Grunge Growlers;Growlin' at The Moon;42;148524;FALSO
6dmueYtoihUhlQZlImBCmm;Creep - 2017 Remaster;grunge;Stone Temple Pilots;Core (Super Deluxe Edition);59;334386;FALSO
1xZG0zxTFYAAbgrudXBpCU;Grunge;grunge;RETRO ELECTRO;RETRO V1 : Bits and pieces;5;77605;FALSO
2WBwPWpbmReVwSUN7F28uC;The Reason;grunge;The Grunge Growlers;Growlin' at The Moon;41;133734;FALSO
1jMaB19DiVR8OihLSuYFOt;Spoonman;grunge;Soundgarden;Superunknown (20th Anniversary);61;246920;FALSO
4vC58vQL0IV7kektwY6j3E;Grunge;grunge;Deijuvhs;Grunge;2;194129;VERDADERO
38xejfajYHCuLQmiQ5ReM7;Like a Stone;grunge;The Grunge Growlers;Flannels & Flow;39;152291;FALSO
0W7AbEauB7cP4pidLclApe;Hunger Strike;grunge;Temple Of The Dog;Temple Of The Dog;59;246266;FALSO
5voWQGYbGa3oASjP4ZNf90;Grunge;grunge;Aim To Head;Cult;2;610939;FALSO
3hvnLwOTkYNsxghZJ3YzaQ;Fly Away;grunge;The Grunge Growlers;Flannels & Flow;38;144750;FALSO
0GxbFoKaxgf2aGci0n5bxM;Grunge;grunge;Nacho Picasso;Antihero, Vol. 1;0;138528;VERDADERO
4qfnZ1dk87krzjOai8oocU;Smells Like Teen Spirit;grunge;The Grunge Growlers;Flannels & Flow;38;152020;FALSO
1gh6flppAA19XDw30g5LEN;Grind;grunge;Alice In Chains;Alice In Chains;47;284640;FALSO
2hYkajTYwekrO1qJGvE4lt;Grunge;grunge;Arnaud Le Texier;Grunge EP;3;348006;FALSO
2Bpid41vdgbhZy0u7rxJ4F;Kryptonite;grunge;The Grunge Growlers;Growlin' at The Moon;38;145714;FALSO
7Fm3NhbAYHvTQUhboim9FB;Rotten Apple;grunge;Alice In Chains;Jar Of Flies;57;418466;FALSO
7gkchN9Z2DG30h2FSuG7MN;Grunge;grunge;Deniz Koyu;Magnitude;1;416367;FALSO
4fjsOdrWMaKf70x21h5XbX;Vasoline - 2019 Remaster;grunge;Stone Temple Pilots;Purple (2019 Remaster);57;176546;FALSO
5ed5BoD6DsYzVQWvmfcjPx;Grunge;grunge;The Verigolds;For Margaret;0;243946;FALSO
2QXuPghi7nu4VzCEROHvhi;Suga Suga - DREAMERS Grunge Rock Remix;grunge;Baby Bash, Frankie J, DREAMERS;Suga Suga (DREAMERS Grunge Rock Remix);23;208706;FALSO
0iw1byya68aQYl5LBeUItX;Dead & Bloated;grunge;Stone Temple Pilots;Que vienen los Grunges!;46;310266;VERDADERO
69sNbpldsLOQUpeey40Kh6;Grunge;grunge;Proxima;Formal Junction / Grunge;1;333285;FALSO
3CB8nEUsTITUSI12lDOVIL;GRUNGE WORLD;grunge;BiSH;CARROTS and STiCKS;17;293576;FALSO
6WuVxdWuPzWPIMuMWk5miD;Grunge;grunge;VAMPCRY;Grunge;0;146573;VERDADERO
7JEimzTh0PInY65cSLqpnI;On the precipice - post grunge 2022;grunge;Shiro SAGISU;TV Animation BLEACH THE BLOOD WARFARE Original Soundtrack Ⅰ;23;196413;FALSO
49t1GWE6ZiEoBgN92oMDdM;Doll Parts;grunge;Hole;Live Through This;54;211960;FALSO
4tyeJqvHVlLcxY6ERNLOSX;GRUNGE;grunge;Flixterr;PFV2;0;192026;FALSO
5uBXisCJe8QgqGJhLAin4r;Talking Seattle Grunge Rock Blues - Live;grunge;Todd Snider;Near Truths and Hotel Rooms Live;17;254106;FALSO
4xdHI4eFNst0vTZuuKrWjr;Black Hole Sun;grunge;Soundgarden;Superunknown (20th Anniversary);51;318586;FALSO
7eWqIf2ey0gQdJOTNQ9K7j;Grunge;grunge;Coven;Metaltrance The Complete Tour;0;296437;FALSO
2rW93Huen8OOzbf5Bq3KHj;Lord Grunge - 1999-04-29 Mercury Paw, Louisville KY (Live);grunge;The Frogs;Medium-Well;3;168146;FALSO
16x4zrgor3ewwEbPgSrTAB;Creep;grunge;Stone Temple Pilots;Thank You;52;332626;FALSO
3DcmgzhAuD3QZGmyigwx2d;Grunge;grunge;Disaster Artist;Demos;0;190153;FALSO
1kUwZHffAooCmsLL4PxHW7;Grunge Harga Mati;grunge;Cupumanik;Menggugat;18;274125;FALSO
7FblcKgEyo6zZjSMAnYpOX;Wicked Garden - 2017 Remaster;grunge;Stone Temple Pilots;Core (Super Deluxe Edition);50;245266;FALSO
0nOtnxNjAWVk34bsnXbddf;Grunge;grunge;Raphael Zaha;Grunge;15;290664;FALSO
7JHJBHIIcimH0ndXU9scIp;Grunge - Nu Ground Foundation Soul Mix;grunge;Erick Portman, Nu Ground Foundation;Grunge;0;170549;FALSO
0LATteOxdYq4vXTNZ97r77;Guitars, Cadillacs;guitar;Dwight Yoakam;Guitars, Cadillacs, Etc., Etc.;55;185239;FALSO
4SUCcLQoBArqzBG2Wf9wCy;Guitar Picker;guitar;Whiskey Myers;Firewater;43;208546;FALSO
0gZXockVcE7rEhSf4mcGLO;Guitar Man;guitar;Bread;Guitar Man;59;226213;FALSO
3Mm41k0sPn44y5tRoIItVQ;Shallow - Guitar Cover;guitar;Bourbon Pine;Guitar Covers (Vol. 1);40;212500;FALSO
62ZRHYSOIT9WeZnz18kTHS;Guitar Town;guitar;Steve Earle;Guitar Town;53;155266;FALSO
5ypdfYneEqII1aOckEzzfz;Madrigale;guitar;Valerio Castilla;Madrigale;33;190701;FALSO
3JmBhQLd0TRlPQ0RG9SM5C;Guitar Hero;guitar;YoungBoy Never Broke Again;Decided 2;44;160000;VERDADERO
3OBzTMqncLaFNjLQQfXOpe;Guitars and Tiki Bars;guitar;Kenny Chesney;Be as You Are;49;276400;FALSO
